X,Y,OBJECTID,name_e,nom_f,Label_e,Etiquette_f,min_scale_echelle,max_scale_echelle,url_e,url_f,Facility_Type_Installation,Public_Access,Accessible
-73.0040615996567,46.6549162774553,201876,Garbage / Recycling Facility - Parc national de la Mauricie (Secteur Saint-Mathieu),Installations pour déchêts et recyclage - Parc national de la Mauricie (Secteur Saint-Mathieu),Garbage / Recycling Facility,Installations pour déchêts et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.8070819962997,46.7552815064395,201877,Garbage / Recycling Facility - Parc national de la Mauricie (Rivière-à-la-Pêche),Installations pour déchets et recyclage - Parc national de la Mauricie (Rivière-à-la-Pêche),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.8075537014441,46.7543541426377,201878,Garbage / Recycling Facility - Parc national de la Mauricie (Rivière-à-la-Pêche),Installations pour déchets et recyclage - Parc national de la Mauricie (Rivière-à-la-Pêche),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.8083631701642,46.7531143710995,201879,Garbage / Recycling Facility - Parc national de la Mauricie (Rivière-à-la-Pêche),Installations pour déchets et recyclage - Parc national de la Mauricie (Rivière-à-la-Pêche),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.8084513786186,46.7538500586788,201880,Garbage / Recycling Facility - Parc national de la Mauricie (Rivière-à-la-Pêche),Installations pour déchets et recyclage - Parc national de la Mauricie (Rivière-à-la-Pêche),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.801775552382,46.7539068471175,201881,Garbage / Recycling Facility - Parc national de la Mauricie (Rivière-à-la-Pêche),Installations pour déchets et recyclage - Parc national de la Mauricie (Rivière-à-la-Pêche),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.8119585650779,46.7567852753944,201882,Garbage / Recycling Facility - Parc national de la Mauricie (Rivière-à-la-Pêche),Installations pour déchets et recyclage - Parc national de la Mauricie (Rivière-à-la-Pêche),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.807126545633,46.7552958514115,201883,Garbage / Recycling Facility - Parc national de la Mauricie (Rivière-à-la-Pêche),Installations pour déchets et recyclage - Parc national de la Mauricie (Rivière-à-la-Pêche),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.8083990587005,46.753141932804,201884,Garbage / Recycling Facility - Parc national de la Mauricie (Rivière-à-la-Pêche),Installations pour déchets et recyclage - Parc national de la Mauricie (Rivière-à-la-Pêche),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.8085040065074,46.7538612957955,201885,Garbage / Recycling Facility - Parc national de la Mauricie (Rivière-à-la-Pêche),Installations pour déchets et recyclage - Parc national de la Mauricie (Rivière-à-la-Pêche),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.801768251247,46.7538782767728,201886,Garbage / Recycling Facility - Parc national de la Mauricie (Rivière-à-la-Pêche),Installations pour déchets et recyclage - Parc national de la Mauricie (Rivière-à-la-Pêche),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.8034997243307,46.752744790008,201887,Garbage / Recycling Facility - Parc national de la Mauricie (Rivière-à-la-Pêche),Installations pour déchets et recyclage - Parc national de la Mauricie (Rivière-à-la-Pêche),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.8119178704791,46.7568039884689,201888,Garbage / Recycling Facility - Parc national de la Mauricie (Rivière-à-la-Pêche),Installations pour déchets et recyclage - Parc national de la Mauricie (Rivière-à-la-Pêche),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.993263432573,46.6639278927093,201889,Garbage / Recycling Facility - Parc national de la mauricie (Mistagance),Installations pour déchets et recyclage - Parc national de la Mauricie (Mistagance),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.9932906489643,46.6639213594782,201890,Garbage / Recycling Facility - Parc national de la mauricie (Mistagance),Installations pour déchets et recyclage - Parc national de la Mauricie (Mistagance),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.9911147657253,46.6637376092483,201891,Garbage / Recycling Facility - Parc national de la mauricie (Mistagance),Installations pour déchets et recyclage - Parc national de la Mauricie (Mistagance),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.996604384389,46.666576349093,201892,Garbage / Recycling Facility - Parc national de la mauricie (Mistagance),Installations pour déchets et recyclage - Parc national de la Mauricie (Mistagance),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.996587983964,46.666587470328,201893,Garbage / Recycling Facility - Parc national de la mauricie (Mistagance),Installations pour déchets et recyclage - Parc national de la Mauricie (Mistagance),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.9939771998356,46.6636121716789,201894,Playground - Parc national de la mauricie (Mistagance),Terrain de jeu - Parc national de la mauricie (Mistagance),Playground,Terrain de jeu,,,,,Playground//Terrain de jeu,Yes//Oui,Yes//Oui
-73.042202911143,46.7377432587048,201895,Garbage / Recycling Facility - Parc national de la mauricie (Wapizagonke),Installations pour déchets et recyclage - Parc national de la Mauricie (Wapizagonke),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-73.0421771119925,46.7377006623656,201896,Garbage / Recycling Facility - Parc national de la mauricie (Wapizagonke),Installations pour déchets et recyclage - Parc national de la Mauricie (Wapizagonke),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-73.0425484139813,46.7366793772763,201897,Garbage / Recycling Facility - Parc national de la mauricie (Wapizagonke),Installations pour déchets et recyclage - Parc national de la Mauricie (Wapizagonke),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-73.0425740284946,46.7366470008294,201898,Garbage / Recycling Facility - Parc national de la mauricie (Wapizagonke),Installations pour déchets et recyclage - Parc national de la Mauricie (Wapizagonke),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-73.0414547343817,46.7339388316964,201899,Garbage / Recycling Facility - Parc national de la mauricie (Wapizagonke),Installations pour déchets et recyclage - Parc national de la Mauricie (Wapizagonke),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-73.0414466913516,46.7339317887705,201900,Garbage / Recycling Facility - Parc national de la mauricie (Wapizagonke),Installations pour déchets et recyclage - Parc national de la Mauricie (Wapizagonke),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-73.0411050895287,46.7342805432745,201901,Garbage / Recycling Facility - Parc national de la mauricie (Wapizagonke),Installations pour déchets et recyclage - Parc national de la Mauricie (Wapizagonke),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-73.0411072571376,46.7342339068594,201902,Garbage / Recycling Facility - Parc national de la mauricie (Wapizagonke),Installations pour déchets et recyclage - Parc national de la Mauricie (Wapizagonke),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-73.0401695646342,46.734158626329,201903,Garbage / Recycling Facility - Parc national de la mauricie (Wapizagonke),Installations pour déchets et recyclage - Parc national de la Mauricie (Wapizagonke),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-73.040213184645,46.7341439710904,201904,Garbage / Recycling Facility - Parc national de la mauricie (Wapizagonke),Installations pour déchets et recyclage - Parc national de la Mauricie (Wapizagonke),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-73.0396521934765,46.7309320786044,201905,Garbage / Recycling Facility - Parc national de la mauricie (Wapizagonke),Installations pour déchets et recyclage - Parc national de la Mauricie (Wapizagonke),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-73.0396198527081,46.7309626534929,201906,Garbage / Recycling Facility - Parc national de la mauricie (Wapizagonke),Installations pour déchets et recyclage - Parc national de la Mauricie (Wapizagonke),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-73.0589081703709,46.7207370101951,201907,Garbage / Recycling Facility - Parc national de la mauricie (Lac-du-Caribou),Installations pour déchets et recyclage - Parc national de la Mauricie (Lac-du-Caribou),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-73.0588371696969,46.7207190091932,201908,Garbage / Recycling Facility - Parc national de la mauricie (Lac-du-Caribou),Installations pour déchets et recyclage - Parc national de la Mauricie (Lac-du-Caribou),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.9223191706595,46.7743130096418,201909,Garbage / Recycling Facility - Parc national de la Mauricie (Lac Soumire),Installations pour déchets et recyclage - Parc national de la Mauricie (Lac Soumire),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.9223091708629,46.7743110103781,201910,Garbage / Recycling Facility - Parc national de la Mauricie (Lac Soumire),Installations pour déchets et recyclage - Parc national de la Mauricie (Lac Soumire),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-73.0556571708074,46.7510400093497,201911,Garbage / Recycling Facility - Parc national de la Mauricie (Wapizagonke),Installations pour déchets et recyclage - Parc national de la Mauricie (Wapizagonke),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.9277893564526,46.7656377894705,201912,Winter Warming Hut - Parc national de la Mauricie (Lac Étienne),Abri hivernal - Parc national de la Mauricie (Lac Étienne),Winter Warming Hut - Parc national de la Mauricie (Lac Étienne),Abri hivernal - Parc national de la Mauricie (Lac Étienne),,,,,Winter Warming Hut//Abri hivernal,Yes//Oui,No//Non
-72.8472249275651,46.6527582387463,201913,Winter Warming Hut - Parc national de la Mauricie (Lac-à-la-Pêche Sud),Abri hivernal - Parc national de la Mauricie (Lac-à-la-Pêche Sud),Winter Warming Hut - Parc national de la Mauricie (Lac-à-la-Pêche Sud),Abri hivernal - Parc national de la Mauricie (Lac-à-la-Pêche Sud),,,,,Winter Warming Hut//Abri hivernal,Yes//Oui,No//Non
-72.8059839712665,46.7617672973749,201914,Winter Warming Hut - Parc national de la Mauricie (Sentier 11),Abri hivernal - Parc national de la Mauricie (Sentier 11),Winter Warming Hut,Abri hivernal,,,,,Winter Warming Hut//Abri hivernal,Yes//Oui,No//Non
-73.009610535934,46.6672074216158,201915,Staff housing - Vallerand,Maison Vallerand,Staff housing - Vallerand,Maison Vallerand,,,,,,Yes//Oui,No//Non
-72.8642917425603,46.6768278634988,201916,Gîte Wabénaki,"Gîte Wabénaki
",Gîte Wabénaki ,,,,,,,Yes//Oui,No//Non
-72.8644201653639,46.6759281329667,201917,Maison Andrew,Maison Andrew,Maison Andrew,Maison Andrew,,,,,,Yes//Oui,No//Non
-72.8570855418807,46.7467626663501,201918,Shelter - Lac Pimbina,"Halte - Lac Pimbina
",Shelter - Lac Pimbina,"Halte - Lac Pimbina
",,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-72.8438267871949,46.7276403797728,201919,Shelter - Lac Isaïs,"Halte - Lac Isaïe
",Shelter - Lac Isaïs,"Halte - Lac Isaïe
",,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-72.8914570892606,46.7134452613246,201920,Shelter - Lac Marie,"Halte - Lac Marie
",Shelter - Lac Marie,Halte - Lac Marie,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-72.8646017042407,46.6959633734926,201921,Winter Warming Hut - Parc national de la Mauricie (Lac-à-la-Pêche Nord),Abri hivernal - Parc national de la Mauricie (Lac-à-la-Pêche Nord),Winter Warming Hut - Parc national de la Mauricie (Lac-à-la-Pêche Nord),Abri hivernal - Parc national de la Mauricie (Lac-à-la-Pêche Nord),,,,,Winter Warming Hut//Abri hivernal,Yes//Oui,No//Non
-72.8295171467723,46.7144619778932,201922,Winter Warming Hut - Parc national de la Mauricie (Lac Fraçais),Abri hivernal - Parc national de la Mauricie (Lac Français),Winter Warming Hut - Parc national de la Mauricie (Lac Fraçais),Abri hivernal - Parc national de la Mauricie (Lac Français),,,,,Winter Warming Hut//Abri hivernal,Yes//Oui,No//Non
-72.8504198877484,46.6493319701843,201923,Cabane à sucre,Cabane à sucre,Cabane à sucre,Cabane à sucre,,,,,,Yes//Oui,No//Non
-73.1149347436882,46.7192683092887,201924,Camping primitif - Baie Cobb site #1,Camping primitif - Baie Cobb site #1,Camping primitif - Baie Cobb site #1,Camping primitif - Baie Cobb site #1,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-73.1171562535202,46.7260288695261,201925,Camping primitif Baie Cobb site #2,Camping primitif Baie Cobb site #2,Camping primitif Baie Cobb site #2,Camping primitif Baie Cobb site #2,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
-73.1081729717698,46.7370233674901,201926,Camping primitif - Baie des Onze îles site #1,Camping primitif - Baie des Onze îles site #1,Camping primitif - Baie des Onze îles site #1,Camping primitif - Baie des Onze îles site #1,,,,,Backcountry Camping / Shelter Area//Camping d'arrière-pays / Aire d'abri,Yes//Oui,No//Non
